,IEEE,00137A000001276C
,EP,01
,DeviceName,Z311G 1-3
,BeginTime,2014-10-01
,EndTime,2014-10-01

IEEE,EP,Intime,Lux
00137A000001276C,01,"10/1/2014 4:21:32 PM",406
00137A000001276C,01,"10/1/2014 4:22:02 PM",401
00137A000001276C,01,"10/1/2014 4:22:32 PM",416
00137A000001276C,01,"10/1/2014 4:22:42 PM",409
00137A000001276C,01,"10/1/2014 4:22:52 PM",425
00137A000001276C,01,"10/1/2014 4:23:51 PM",422
00137A000001276C,01,"10/1/2014 4:24:50 PM",416
00137A000001276C,01,"10/1/2014 4:25:00 PM",424
00137A000001276C,01,"10/1/2014 4:25:11 PM",410
00137A000001276C,01,"10/1/2014 4:25:20 PM",429
00137A000001276C,01,"10/1/2014 4:26:49 PM",422
00137A000001276C,01,"10/1/2014 4:27:40 PM",413
00137A000001276C,01,"10/1/2014 4:27:49 PM",425
00137A000001276C,01,"10/1/2014 4:28:10 PM",420
00137A000001276C,01,"10/1/2014 4:29:09 PM",424
00137A000001276C,01,"10/1/2014 4:29:49 PM",419
00137A000001276C,01,"10/1/2014 4:30:58 PM",424
00137A000001276C,01,"10/1/2014 4:31:57 PM",422
00137A000001276C,01,"10/1/2014 4:32:56 PM",425
00137A000001276C,01,"10/1/2014 4:33:06 PM",418
00137A000001276C,01,"10/1/2014 4:34:05 PM",428
00137A000001276C,01,"10/1/2014 4:35:04 PM",425
00137A000001276C,01,"10/1/2014 4:35:34 PM",420
00137A000001276C,01,"10/1/2014 4:36:33 PM",424
00137A000001276C,01,"10/1/2014 4:36:53 PM",418
00137A000001276C,01,"10/1/2014 4:37:13 PM",424
00137A000001276C,01,"10/1/2014 4:38:12 PM",424
00137A000001276C,01,"10/1/2014 4:38:12 PM",424
00137A000001276C,01,"10/1/2014 4:39:11 PM",424
00137A000001276C,01,"10/1/2014 4:40:10 PM",422
00137A000001276C,01,"10/1/2014 4:41:09 PM",422
00137A000001276C,01,"10/1/2014 4:42:08 PM",422
00137A000001276C,01,"10/1/2014 4:43:07 PM",422
00137A000001276C,01,"10/1/2014 4:43:57 PM",423
00137A000001276C,01,"10/1/2014 4:44:56 PM",419
00137A000001276C,01,"10/1/2014 4:45:55 PM",414
00137A000001276C,01,"10/1/2014 4:46:54 PM",411
00137A000001276C,01,"10/1/2014 4:47:53 PM",411
00137A000001276C,01,"10/1/2014 4:48:52 PM",407
00137A000001276C,01,"10/1/2014 4:49:02 PM",419
00137A000001276C,01,"10/1/2014 4:49:12 PM",407
00137A000001276C,01,"10/1/2014 4:49:32 PM",411
00137A000001276C,01,"10/1/2014 4:49:42 PM",418
00137A000001276C,01,"10/1/2014 4:50:02 PM",423
00137A000001276C,01,"10/1/2014 4:51:11 PM",413
00137A000001276C,01,"10/1/2014 4:52:10 PM",411
00137A000001276C,01,"10/1/2014 4:53:09 PM",411
00137A000001276C,01,"10/1/2014 4:54:08 PM",411
00137A000001276C,01,"10/1/2014 4:55:07 PM",410
00137A000001276C,01,"10/1/2014 4:56:06 PM",411
00137A000001276C,01,"10/1/2014 4:57:05 PM",411
00137A000001276C,01,"10/1/2014 4:58:04 PM",413
00137A000001276C,01,"10/1/2014 4:59:03 PM",415
00137A000001276C,01,"10/1/2014 5:00:02 PM",418
00137A000001276C,01,"10/1/2014 5:01:01 PM",418
00137A000001276C,01,"10/1/2014 5:02:00 PM",415
00137A000001276C,01,"10/1/2014 5:02:59 PM",414
00137A000001276C,01,"10/1/2014 5:03:58 PM",413
00137A000001276C,01,"10/1/2014 5:04:57 PM",410
00137A000001276C,01,"10/1/2014 5:05:56 PM",409
00137A000001276C,01,"10/1/2014 5:05:56 PM",409
00137A000001276C,01,"10/1/2014 5:06:55 PM",406
00137A000001276C,01,"10/1/2014 5:07:05 PM",418
00137A000001276C,01,"10/1/2014 5:07:55 PM",413
00137A000001276C,01,"10/1/2014 5:08:05 PM",420
00137A000001276C,01,"10/1/2014 5:09:04 PM",422
00137A000001276C,01,"10/1/2014 5:09:54 PM",416
00137A000001276C,01,"10/1/2014 5:10:04 PM",407
00137A000001276C,01,"10/1/2014 5:10:54 PM",418
00137A000001276C,01,"10/1/2014 5:11:54 PM",420
00137A000001276C,01,"10/1/2014 5:12:03 PM",402
00137A000001276C,01,"10/1/2014 5:13:03 PM",400
00137A000001276C,01,"10/1/2014 5:13:13 PM",410
00137A000001276C,01,"10/1/2014 5:13:23 PM",400
00137A000001276C,01,"10/1/2014 5:13:33 PM",405
00137A000001276C,01,"10/1/2014 5:13:42 PM",414
00137A000001276C,01,"10/1/2014 5:13:53 PM",422
00137A000001276C,01,"10/1/2014 5:14:52 PM",418
00137A000001276C,01,"10/1/2014 5:15:12 PM",410
00137A000001276C,01,"10/1/2014 5:15:52 PM",405
00137A000001276C,01,"10/1/2014 5:16:42 PM",415
00137A000001276C,01,"10/1/2014 5:16:52 PM",420
00137A000001276C,01,"10/1/2014 5:17:22 PM",413
00137A000001276C,01,"10/1/2014 5:17:32 PM",407
00137A000001276C,01,"10/1/2014 5:18:02 PM",415
00137A000001276C,01,"10/1/2014 5:18:02 PM",415
00137A000001276C,01,"10/1/2014 5:19:01 PM",415
00137A000001276C,01,"10/1/2014 5:20:59 PM",414
00137A000001276C,01,"10/1/2014 5:21:58 PM",414
00137A000001276C,01,"10/1/2014 5:22:57 PM",413
00137A000001276C,01,"10/1/2014 5:23:56 PM",411
00137A000001276C,01,"10/1/2014 5:24:55 PM",411
00137A000001276C,01,"10/1/2014 5:25:54 PM",410
00137A000001276C,01,"10/1/2014 5:26:44 PM",402
00137A000001276C,01,"10/1/2014 5:27:04 PM",407
00137A000001276C,01,"10/1/2014 5:27:44 PM",402
00137A000001276C,01,"10/1/2014 5:28:43 PM",407
00137A000001276C,01,"10/1/2014 5:29:42 PM",406
00137A000001276C,01,"10/1/2014 5:30:41 PM",406
00137A000001276C,01,"10/1/2014 5:31:40 PM",405
00137A000001276C,01,"10/1/2014 5:32:39 PM",406
00137A000001276C,01,"10/1/2014 5:33:38 PM",406
00137A000001276C,01,"10/1/2014 5:34:37 PM",406
00137A000001276C,01,"10/1/2014 5:35:36 PM",405
00137A000001276C,01,"10/1/2014 5:36:35 PM",405
00137A000001276C,01,"10/1/2014 5:37:34 PM",404
00137A000001276C,01,"10/1/2014 5:38:33 PM",404
00137A000001276C,01,"10/1/2014 5:39:32 PM",402
00137A000001276C,01,"10/1/2014 5:40:31 PM",402
00137A000001276C,01,"10/1/2014 5:41:30 PM",401
00137A000001276C,01,"10/1/2014 5:42:29 PM",401
00137A000001276C,01,"10/1/2014 5:43:28 PM",401
00137A000001276C,01,"10/1/2014 5:44:27 PM",400
00137A000001276C,01,"10/1/2014 5:45:26 PM",400
00137A000001276C,01,"10/1/2014 5:46:25 PM",398
00137A000001276C,01,"10/1/2014 5:48:23 PM",397
00137A000001276C,01,"10/1/2014 5:49:22 PM",397
00137A000001276C,01,"10/1/2014 5:50:21 PM",397
00137A000001276C,01,"10/1/2014 5:51:20 PM",396
00137A000001276C,01,"10/1/2014 5:52:19 PM",396
00137A000001276C,01,"10/1/2014 5:53:18 PM",396
00137A000001276C,01,"10/1/2014 5:54:17 PM",396
00137A000001276C,01,"10/1/2014 5:55:16 PM",395
00137A000001276C,01,"10/1/2014 5:56:15 PM",396
00137A000001276C,01,"10/1/2014 5:57:14 PM",395
00137A000001276C,01,"10/1/2014 5:58:13 PM",395
00137A000001276C,01,"10/1/2014 5:59:12 PM",393
00137A000001276C,01,"10/1/2014 6:00:11 PM",395
00137A000001276C,01,"10/1/2014 6:01:10 PM",393
00137A000001276C,01,"10/1/2014 6:02:09 PM",392
00137A000001276C,01,"10/1/2014 6:03:08 PM",392
00137A000001276C,01,"10/1/2014 6:04:07 PM",391
00137A000001276C,01,"10/1/2014 6:05:06 PM",391
00137A000001276C,01,"10/1/2014 6:06:05 PM",391
00137A000001276C,01,"10/1/2014 6:07:04 PM",391
00137A000001276C,01,"10/1/2014 6:08:03 PM",389
00137A000001276C,01,"10/1/2014 6:09:03 PM",388
00137A000001276C,01,"10/1/2014 6:10:01 PM",389
00137A000001276C,01,"10/1/2014 6:11:01 PM",388
00137A000001276C,01,"10/1/2014 6:12:00 PM",388
00137A000001276C,01,"10/1/2014 6:12:58 PM",388
00137A000001276C,01,"10/1/2014 6:13:57 PM",387
00137A000001276C,01,"10/1/2014 6:14:57 PM",387
00137A000001276C,01,"10/1/2014 6:15:56 PM",386
00137A000001276C,01,"10/1/2014 6:16:55 PM",386
00137A000001276C,01,"10/1/2014 6:17:54 PM",384
00137A000001276C,01,"10/1/2014 6:18:53 PM",384
00137A000001276C,01,"10/1/2014 6:19:52 PM",384
00137A000001276C,01,"10/1/2014 6:20:51 PM",384
00137A000001276C,01,"10/1/2014 6:21:50 PM",383
00137A000001276C,01,"10/1/2014 6:22:49 PM",383
00137A000001276C,01,"10/1/2014 6:23:48 PM",382
00137A000001276C,01,"10/1/2014 6:24:47 PM",382
00137A000001276C,01,"10/1/2014 6:25:46 PM",382
00137A000001276C,01,"10/1/2014 6:26:45 PM",380
00137A000001276C,01,"10/1/2014 6:27:44 PM",379
00137A000001276C,01,"10/1/2014 6:28:43 PM",380
00137A000001276C,01,"10/1/2014 6:29:42 PM",379
00137A000001276C,01,"10/1/2014 6:30:41 PM",378
00137A000001276C,01,"10/1/2014 6:31:40 PM",378
00137A000001276C,01,"10/1/2014 6:32:39 PM",377
00137A000001276C,01,"10/1/2014 6:33:38 PM",377
00137A000001276C,01,"10/1/2014 6:34:37 PM",377
00137A000001276C,01,"10/1/2014 6:35:36 PM",375
00137A000001276C,01,"10/1/2014 6:36:35 PM",375
00137A000001276C,01,"10/1/2014 6:37:34 PM",374
00137A000001276C,01,"10/1/2014 6:38:33 PM",373
00137A000001276C,01,"10/1/2014 6:39:32 PM",373
00137A000001276C,01,"10/1/2014 6:40:31 PM",371
00137A000001276C,01,"10/1/2014 6:41:30 PM",370
00137A000001276C,01,"10/1/2014 6:42:29 PM",371
00137A000001276C,01,"10/1/2014 6:43:28 PM",370
00137A000001276C,01,"10/1/2014 6:44:27 PM",369
00137A000001276C,01,"10/1/2014 6:45:26 PM",369
00137A000001276C,01,"10/1/2014 6:46:25 PM",369
00137A000001276C,01,"10/1/2014 6:47:24 PM",368
00137A000001276C,01,"10/1/2014 6:48:23 PM",368
00137A000001276C,01,"10/1/2014 6:49:22 PM",365
00137A000001276C,01,"10/1/2014 6:50:21 PM",365
00137A000001276C,01,"10/1/2014 6:52:19 PM",362
00137A000001276C,01,"10/1/2014 6:53:18 PM",362
00137A000001276C,01,"10/1/2014 6:54:17 PM",361
00137A000001276C,01,"10/1/2014 6:55:16 PM",361
00137A000001276C,01,"10/1/2014 6:56:15 PM",360
00137A000001276C,01,"10/1/2014 6:57:14 PM",360
00137A000001276C,01,"10/1/2014 6:58:13 PM",359
00137A000001276C,01,"10/1/2014 6:59:12 PM",359
00137A000001276C,01,"10/1/2014 7:00:11 PM",356
00137A000001276C,01,"10/1/2014 7:01:10 PM",356
00137A000001276C,01,"10/1/2014 7:02:09 PM",355
00137A000001276C,01,"10/1/2014 7:02:09 PM",355
00137A000001276C,01,"10/1/2014 7:03:08 PM",353
00137A000001276C,01,"10/1/2014 7:04:07 PM",353
00137A000001276C,01,"10/1/2014 7:05:06 PM",352
00137A000001276C,01,"10/1/2014 7:06:05 PM",352
00137A000001276C,01,"10/1/2014 7:07:04 PM",351
00137A000001276C,01,"10/1/2014 7:08:03 PM",351
00137A000001276C,01,"10/1/2014 7:09:02 PM",350
00137A000001276C,01,"10/1/2014 7:10:01 PM",350
00137A000001276C,01,"10/1/2014 7:11:00 PM",348
00137A000001276C,01,"10/1/2014 7:11:59 PM",347
00137A000001276C,01,"10/1/2014 7:12:58 PM",347
00137A000001276C,01,"10/1/2014 7:13:57 PM",346
00137A000001276C,01,"10/1/2014 7:14:56 PM",346
00137A000001276C,01,"10/1/2014 7:15:55 PM",346
00137A000001276C,01,"10/1/2014 7:18:52 PM",343
00137A000001276C,01,"10/1/2014 7:19:51 PM",343
00137A000001276C,01,"10/1/2014 7:20:50 PM",343
00137A000001276C,01,"10/1/2014 7:21:49 PM",343
00137A000001276C,01,"10/1/2014 7:22:48 PM",343
00137A000001276C,01,"10/1/2014 7:23:47 PM",343
00137A000001276C,01,"10/1/2014 7:23:47 PM",343
00137A000001276C,01,"10/1/2014 7:24:46 PM",342
00137A000001276C,01,"10/1/2014 7:25:45 PM",343
00137A000001276C,01,"10/1/2014 7:26:44 PM",342
00137A000001276C,01,"10/1/2014 7:27:43 PM",342
00137A000001276C,01,"10/1/2014 7:28:42 PM",342
00137A000001276C,01,"10/1/2014 7:29:41 PM",342
00137A000001276C,01,"10/1/2014 7:30:40 PM",341
00137A000001276C,01,"10/1/2014 7:31:39 PM",341
00137A000001276C,01,"10/1/2014 7:32:38 PM",342
00137A000001276C,01,"10/1/2014 7:33:37 PM",342
00137A000001276C,01,"10/1/2014 7:34:37 PM",343
00137A000001276C,01,"10/1/2014 7:35:35 PM",342
00137A000001276C,01,"10/1/2014 7:36:34 PM",342
00137A000001276C,01,"10/1/2014 7:37:34 PM",342
00137A000001276C,01,"10/1/2014 7:38:33 PM",341
00137A000001276C,01,"10/1/2014 7:39:32 PM",342
00137A000001276C,01,"10/1/2014 7:40:31 PM",341
00137A000001276C,01,"10/1/2014 7:41:30 PM",342
00137A000001276C,01,"10/1/2014 7:42:29 PM",342
00137A000001276C,01,"10/1/2014 7:43:28 PM",341
00137A000001276C,01,"10/1/2014 7:44:27 PM",341
00137A000001276C,01,"10/1/2014 7:45:26 PM",342
00137A000001276C,01,"10/1/2014 7:46:25 PM",342
00137A000001276C,01,"10/1/2014 7:47:24 PM",342
00137A000001276C,01,"10/1/2014 7:48:23 PM",342
00137A000001276C,01,"10/1/2014 7:49:22 PM",342
00137A000001276C,01,"10/1/2014 7:50:21 PM",343
00137A000001276C,01,"10/1/2014 7:51:20 PM",342
00137A000001276C,01,"10/1/2014 7:52:19 PM",343
00137A000001276C,01,"10/1/2014 7:53:18 PM",343
00137A000001276C,01,"10/1/2014 7:54:17 PM",343
00137A000001276C,01,"10/1/2014 7:55:16 PM",342
00137A000001276C,01,"10/1/2014 7:56:15 PM",342
00137A000001276C,01,"10/1/2014 7:57:14 PM",342
00137A000001276C,01,"10/1/2014 7:58:13 PM",342
00137A000001276C,01,"10/1/2014 7:59:12 PM",342
00137A000001276C,01,"10/1/2014 8:00:11 PM",342
00137A000001276C,01,"10/1/2014 8:00:11 PM",342
00137A000001276C,01,"10/1/2014 8:00:11 PM",342
00137A000001276C,01,"10/1/2014 8:01:10 PM",342
00137A000001276C,01,"10/1/2014 8:02:09 PM",342
00137A000001276C,01,"10/1/2014 8:03:08 PM",342
00137A000001276C,01,"10/1/2014 8:04:07 PM",342
00137A000001276C,01,"10/1/2014 8:05:06 PM",343
00137A000001276C,01,"10/1/2014 8:06:05 PM",342
00137A000001276C,01,"10/1/2014 8:07:04 PM",343
00137A000001276C,01,"10/1/2014 8:08:03 PM",343
00137A000001276C,01,"10/1/2014 8:09:02 PM",343
00137A000001276C,01,"10/1/2014 8:10:01 PM",342
00137A000001276C,01,"10/1/2014 8:11:00 PM",343
00137A000001276C,01,"10/1/2014 8:11:59 PM",342
00137A000001276C,01,"10/1/2014 8:12:58 PM",342
00137A000001276C,01,"10/1/2014 8:13:57 PM",343
00137A000001276C,01,"10/1/2014 8:14:56 PM",342
00137A000001276C,01,"10/1/2014 8:15:55 PM",342
00137A000001276C,01,"10/1/2014 8:15:55 PM",342
00137A000001276C,01,"10/1/2014 8:16:54 PM",343
00137A000001276C,01,"10/1/2014 8:17:53 PM",343
00137A000001276C,01,"10/1/2014 8:18:52 PM",342
00137A000001276C,01,"10/1/2014 8:19:51 PM",343
00137A000001276C,01,"10/1/2014 8:20:50 PM",343
00137A000001276C,01,"10/1/2014 8:21:49 PM",342
00137A000001276C,01,"10/1/2014 8:22:48 PM",343
00137A000001276C,01,"10/1/2014 8:23:47 PM",343
00137A000001276C,01,"10/1/2014 8:24:46 PM",343
00137A000001276C,01,"10/1/2014 8:25:45 PM",343
00137A000001276C,01,"10/1/2014 8:26:44 PM",343
00137A000001276C,01,"10/1/2014 8:27:43 PM",342
00137A000001276C,01,"10/1/2014 8:28:42 PM",343
00137A000001276C,01,"10/1/2014 8:29:41 PM",343
00137A000001276C,01,"10/1/2014 8:30:40 PM",343
00137A000001276C,01,"10/1/2014 8:31:39 PM",343
00137A000001276C,01,"10/1/2014 8:33:37 PM",343
00137A000001276C,01,"10/1/2014 8:34:36 PM",343
00137A000001276C,01,"10/1/2014 8:35:35 PM",343
00137A000001276C,01,"10/1/2014 8:36:34 PM",343
00137A000001276C,01,"10/1/2014 8:37:33 PM",343
00137A000001276C,01,"10/1/2014 8:38:32 PM",343
00137A000001276C,01,"10/1/2014 8:39:31 PM",342
00137A000001276C,01,"10/1/2014 8:40:30 PM",343
00137A000001276C,01,"10/1/2014 8:41:29 PM",343
00137A000001276C,01,"10/1/2014 8:42:28 PM",343
00137A000001276C,01,"10/1/2014 8:43:27 PM",343
00137A000001276C,01,"10/1/2014 8:44:26 PM",342
00137A000001276C,01,"10/1/2014 8:45:25 PM",342
00137A000001276C,01,"10/1/2014 8:46:24 PM",343
00137A000001276C,01,"10/1/2014 8:47:23 PM",343
00137A000001276C,01,"10/1/2014 8:48:22 PM",343
00137A000001276C,01,"10/1/2014 8:49:21 PM",343
00137A000001276C,01,"10/1/2014 8:51:19 PM",343
00137A000001276C,01,"10/1/2014 8:52:18 PM",343
00137A000001276C,01,"10/1/2014 8:54:16 PM",343
00137A000001276C,01,"10/1/2014 8:55:15 PM",343
00137A000001276C,01,"10/1/2014 8:56:14 PM",343
00137A000001276C,01,"10/1/2014 8:57:13 PM",343
00137A000001276C,01,"10/1/2014 8:58:12 PM",343
00137A000001276C,01,"10/1/2014 8:59:11 PM",343
00137A000001276C,01,"10/1/2014 9:00:10 PM",343
00137A000001276C,01,"10/1/2014 9:01:09 PM",343
00137A000001276C,01,"10/1/2014 9:02:08 PM",343
00137A000001276C,01,"10/1/2014 9:03:07 PM",343
00137A000001276C,01,"10/1/2014 9:04:06 PM",343
00137A000001276C,01,"10/1/2014 9:05:05 PM",344
00137A000001276C,01,"10/1/2014 9:06:04 PM",343
00137A000001276C,01,"10/1/2014 9:07:03 PM",343
00137A000001276C,01,"10/1/2014 9:08:02 PM",343
00137A000001276C,01,"10/1/2014 9:09:01 PM",343
00137A000001276C,01,"10/1/2014 9:10:00 PM",343
00137A000001276C,01,"10/1/2014 9:10:59 PM",344
00137A000001276C,01,"10/1/2014 9:11:58 PM",343
00137A000001276C,01,"10/1/2014 9:12:57 PM",343
00137A000001276C,01,"10/1/2014 9:13:56 PM",343
00137A000001276C,01,"10/1/2014 9:14:55 PM",342
00137A000001276C,01,"10/1/2014 9:15:54 PM",343
00137A000001276C,01,"10/1/2014 9:16:53 PM",343
00137A000001276C,01,"10/1/2014 9:17:52 PM",343
00137A000001276C,01,"10/1/2014 9:18:51 PM",343
00137A000001276C,01,"10/1/2014 9:19:50 PM",343
00137A000001276C,01,"10/1/2014 9:20:49 PM",343
00137A000001276C,01,"10/1/2014 9:21:48 PM",343
00137A000001276C,01,"10/1/2014 9:22:47 PM",343
00137A000001276C,01,"10/1/2014 9:23:46 PM",343
00137A000001276C,01,"10/1/2014 9:24:45 PM",343
00137A000001276C,01,"10/1/2014 9:25:45 PM",343
00137A000001276C,01,"10/1/2014 9:26:43 PM",343
00137A000001276C,01,"10/1/2014 9:27:42 PM",344
00137A000001276C,01,"10/1/2014 9:28:42 PM",343
00137A000001276C,01,"10/1/2014 9:29:41 PM",344
00137A000001276C,01,"10/1/2014 9:30:40 PM",344
00137A000001276C,01,"10/1/2014 9:31:38 PM",343
00137A000001276C,01,"10/1/2014 9:34:36 PM",344
00137A000001276C,01,"10/1/2014 9:34:36 PM",344
00137A000001276C,01,"10/1/2014 9:35:35 PM",344
00137A000001276C,01,"10/1/2014 9:36:34 PM",344
00137A000001276C,01,"10/1/2014 9:37:33 PM",344
00137A000001276C,01,"10/1/2014 9:38:32 PM",343
00137A000001276C,01,"10/1/2014 9:39:31 PM",343
00137A000001276C,01,"10/1/2014 9:40:30 PM",343
00137A000001276C,01,"10/1/2014 9:41:29 PM",343
00137A000001276C,01,"10/1/2014 9:42:28 PM",343
00137A000001276C,01,"10/1/2014 9:43:27 PM",343
00137A000001276C,01,"10/1/2014 9:44:26 PM",344
00137A000001276C,01,"10/1/2014 9:45:25 PM",343
00137A000001276C,01,"10/1/2014 9:46:24 PM",343
00137A000001276C,01,"10/1/2014 9:47:23 PM",343
00137A000001276C,01,"10/1/2014 9:48:22 PM",343
00137A000001276C,01,"10/1/2014 9:49:21 PM",343
00137A000001276C,01,"10/1/2014 9:50:20 PM",343
00137A000001276C,01,"10/1/2014 9:51:19 PM",344
00137A000001276C,01,"10/1/2014 9:52:18 PM",344
00137A000001276C,01,"10/1/2014 9:53:17 PM",343
00137A000001276C,01,"10/1/2014 9:54:16 PM",343
00137A000001276C,01,"10/1/2014 9:55:15 PM",343
00137A000001276C,01,"10/1/2014 9:56:14 PM",344
00137A000001276C,01,"10/1/2014 9:57:13 PM",344
00137A000001276C,01,"10/1/2014 9:58:12 PM",344
00137A000001276C,01,"10/1/2014 9:59:11 PM",344
00137A000001276C,01,"10/1/2014 10:00:10 PM",344
00137A000001276C,01,"10/1/2014 10:01:09 PM",343
00137A000001276C,01,"10/1/2014 10:02:08 PM",344
00137A000001276C,01,"10/1/2014 10:03:07 PM",344
00137A000001276C,01,"10/1/2014 10:04:06 PM",343
00137A000001276C,01,"10/1/2014 10:05:05 PM",344
00137A000001276C,01,"10/1/2014 10:06:04 PM",343
00137A000001276C,01,"10/1/2014 10:07:03 PM",344
00137A000001276C,01,"10/1/2014 10:08:02 PM",344
00137A000001276C,01,"10/1/2014 10:09:01 PM",344
00137A000001276C,01,"10/1/2014 10:10:00 PM",343
00137A000001276C,01,"10/1/2014 10:10:59 PM",346
00137A000001276C,01,"10/1/2014 10:11:58 PM",344
00137A000001276C,01,"10/1/2014 10:12:57 PM",343
00137A000001276C,01,"10/1/2014 10:13:56 PM",343
00137A000001276C,01,"10/1/2014 10:14:55 PM",343
00137A000001276C,01,"10/1/2014 10:15:54 PM",343
00137A000001276C,01,"10/1/2014 10:16:53 PM",344
00137A000001276C,01,"10/1/2014 10:17:52 PM",344
00137A000001276C,01,"10/1/2014 10:18:51 PM",343
00137A000001276C,01,"10/1/2014 10:19:50 PM",344
00137A000001276C,01,"10/1/2014 10:20:49 PM",343
00137A000001276C,01,"10/1/2014 10:21:48 PM",343
00137A000001276C,01,"10/1/2014 10:22:47 PM",344
00137A000001276C,01,"10/1/2014 10:23:46 PM",343
00137A000001276C,01,"10/1/2014 10:24:45 PM",343
00137A000001276C,01,"10/1/2014 10:25:44 PM",343
00137A000001276C,01,"10/1/2014 10:26:43 PM",343
00137A000001276C,01,"10/1/2014 10:27:42 PM",344
00137A000001276C,01,"10/1/2014 10:28:41 PM",343
00137A000001276C,01,"10/1/2014 10:29:40 PM",343
00137A000001276C,01,"10/1/2014 10:30:39 PM",344
00137A000001276C,01,"10/1/2014 10:31:38 PM",344
00137A000001276C,01,"10/1/2014 10:32:37 PM",344
00137A000001276C,01,"10/1/2014 10:33:36 PM",344
00137A000001276C,01,"10/1/2014 10:34:35 PM",344
00137A000001276C,01,"10/1/2014 10:35:34 PM",344
00137A000001276C,01,"10/1/2014 10:36:33 PM",344
00137A000001276C,01,"10/1/2014 10:37:32 PM",343
00137A000001276C,01,"10/1/2014 10:38:31 PM",344
00137A000001276C,01,"10/1/2014 10:39:30 PM",343
00137A000001276C,01,"10/1/2014 10:40:29 PM",343
00137A000001276C,01,"10/1/2014 10:41:28 PM",344
00137A000001276C,01,"10/1/2014 10:42:27 PM",344
00137A000001276C,01,"10/1/2014 10:43:26 PM",343
00137A000001276C,01,"10/1/2014 10:44:25 PM",344
00137A000001276C,01,"10/1/2014 10:45:24 PM",343
00137A000001276C,01,"10/1/2014 10:46:23 PM",344
00137A000001276C,01,"10/1/2014 10:47:22 PM",344
00137A000001276C,01,"10/1/2014 10:48:21 PM",343
00137A000001276C,01,"10/1/2014 10:49:20 PM",344
00137A000001276C,01,"10/1/2014 10:50:19 PM",343
00137A000001276C,01,"10/1/2014 10:51:18 PM",343
00137A000001276C,01,"10/1/2014 10:52:17 PM",343
00137A000001276C,01,"10/1/2014 10:53:16 PM",343
00137A000001276C,01,"10/1/2014 10:54:15 PM",344
00137A000001276C,01,"10/1/2014 10:55:14 PM",343
00137A000001276C,01,"10/1/2014 10:56:13 PM",344
00137A000001276C,01,"10/1/2014 10:57:12 PM",344
00137A000001276C,01,"10/1/2014 10:58:11 PM",343
00137A000001276C,01,"10/1/2014 10:59:10 PM",344
00137A000001276C,01,"10/1/2014 11:00:09 PM",343
00137A000001276C,01,"10/1/2014 11:01:08 PM",344
00137A000001276C,01,"10/1/2014 11:02:07 PM",344
00137A000001276C,01,"10/1/2014 11:03:06 PM",344
00137A000001276C,01,"10/1/2014 11:04:05 PM",344
00137A000001276C,01,"10/1/2014 11:05:04 PM",344
00137A000001276C,01,"10/1/2014 11:06:03 PM",344
00137A000001276C,01,"10/1/2014 11:07:02 PM",343
00137A000001276C,01,"10/1/2014 11:08:01 PM",344
00137A000001276C,01,"10/1/2014 11:09:00 PM",344
00137A000001276C,01,"10/1/2014 11:09:59 PM",344
00137A000001276C,01,"10/1/2014 11:10:58 PM",344
00137A000001276C,01,"10/1/2014 11:10:58 PM",344
00137A000001276C,01,"10/1/2014 11:11:57 PM",344
00137A000001276C,01,"10/1/2014 11:12:56 PM",343
00137A000001276C,01,"10/1/2014 11:13:55 PM",344
00137A000001276C,01,"10/1/2014 11:14:54 PM",344
00137A000001276C,01,"10/1/2014 11:15:53 PM",344
00137A000001276C,01,"10/1/2014 11:16:52 PM",346
00137A000001276C,01,"10/1/2014 11:17:51 PM",343
00137A000001276C,01,"10/1/2014 11:18:50 PM",344
00137A000001276C,01,"10/1/2014 11:19:49 PM",344
00137A000001276C,01,"10/1/2014 11:20:48 PM",344
00137A000001276C,01,"10/1/2014 11:21:47 PM",344
00137A000001276C,01,"10/1/2014 11:22:46 PM",343
00137A000001276C,01,"10/1/2014 11:23:45 PM",344
00137A000001276C,01,"10/1/2014 11:24:44 PM",344
00137A000001276C,01,"10/1/2014 11:24:44 PM",344
00137A000001276C,01,"10/1/2014 11:25:43 PM",344
00137A000001276C,01,"10/1/2014 11:26:42 PM",344
00137A000001276C,01,"10/1/2014 11:27:41 PM",344
00137A000001276C,01,"10/1/2014 11:28:40 PM",344
00137A000001276C,01,"10/1/2014 11:29:39 PM",343
00137A000001276C,01,"10/1/2014 11:30:38 PM",344
00137A000001276C,01,"10/1/2014 11:31:37 PM",344
00137A000001276C,01,"10/1/2014 11:32:36 PM",344
00137A000001276C,01,"10/1/2014 11:33:35 PM",344
00137A000001276C,01,"10/1/2014 11:34:34 PM",343
00137A000001276C,01,"10/1/2014 11:35:33 PM",344
00137A000001276C,01,"10/1/2014 11:36:32 PM",344
00137A000001276C,01,"10/1/2014 11:37:31 PM",344
00137A000001276C,01,"10/1/2014 11:38:30 PM",344
00137A000001276C,01,"10/1/2014 11:39:29 PM",344
00137A000001276C,01,"10/1/2014 11:40:28 PM",344
00137A000001276C,01,"10/1/2014 11:41:27 PM",344
00137A000001276C,01,"10/1/2014 11:42:26 PM",344
00137A000001276C,01,"10/1/2014 11:43:25 PM",346
00137A000001276C,01,"10/1/2014 11:44:24 PM",344
00137A000001276C,01,"10/1/2014 11:45:23 PM",344
00137A000001276C,01,"10/1/2014 11:46:22 PM",344
